127.0.0.1 - - [25/Nov/2019:08:38:26 +0800] "GET /solr/partials/documents.html HTTP/1.1" 200 5079
127.0.0.1 - - [25/Nov/2019:08:38:26 +0800] "GET /solr/admin/cores?_=1574642302801&indexInfo=false&wt=json HTTP/1.1" 200 336
127.0.0.1 - - [25/Nov/2019:08:38:26 +0800] "GET /solr/img/ico/plus-button.png HTTP/1.1" 200 583
127.0.0.1 - - [25/Nov/2019:08:38:26 +0800] "GET /solr/img/div.gif HTTP/1.1" 200 1093
127.0.0.1 - - [25/Nov/2019:08:38:26 +0800] "GET /solr/core1/admin/luke?_=1574642305503&show=schema&wt=json HTTP/1.1" 200 101094
127.0.0.1 - - [25/Nov/2019:08:38:26 +0800] "GET /solr/admin/info/system?_=1574642302803&wt=json HTTP/1.1" 200 2602
127.0.0.1 - - [25/Nov/2019:08:38:28 +0800] "GET /solr/partials/dataimport.html HTTP/1.1" 200 7406
127.0.0.1 - - [25/Nov/2019:08:38:28 +0800] "GET /solr/admin/cores?_=1574642302801&indexInfo=false&wt=json HTTP/1.1" 200 336
127.0.0.1 - - [25/Nov/2019:08:38:28 +0800] "GET /solr/core1/admin/mbeans?_=1574642308248&cat=QUERY&wt=json HTTP/1.1" 200 4357
127.0.0.1 - - [25/Nov/2019:08:38:28 +0800] "GET /solr/admin/cores?_=1574642302801&indexInfo=false&wt=json HTTP/1.1" 200 336
127.0.0.1 - - [25/Nov/2019:08:38:28 +0800] "GET /solr/admin/info/system?_=1574642302803&wt=json HTTP/1.1" 200 2602
127.0.0.1 - - [25/Nov/2019:08:38:28 +0800] "GET /solr/core1/admin/mbeans?_=1574642308248&cat=QUERY&wt=json HTTP/1.1" 200 4357
127.0.0.1 - - [25/Nov/2019:08:38:28 +0800] "GET /solr/core1/dataimport?_=1574642308248&command=show-config&indent=on&wt=json HTTP/1.1" 200 1918
127.0.0.1 - - [25/Nov/2019:08:38:28 +0800] "GET /solr/core1/dataimport?_=1574642308248&command=status&indent=on&wt=json HTTP/1.1" 200 210
127.0.0.1 - - [25/Nov/2019:08:38:28 +0800] "GET /solr/img/ico/information.png HTTP/1.1" 200 744
127.0.0.1 - - [25/Nov/2019:08:38:28 +0800] "GET /solr/img/ico/toggle-small.png HTTP/1.1" 200 394
127.0.0.1 - - [25/Nov/2019:08:38:28 +0800] "GET /solr/img/ico/status.png HTTP/1.1" 200 433
127.0.0.1 - - [25/Nov/2019:08:38:28 +0800] "GET /solr/img/ico/hammer.png HTTP/1.1" 200 554
127.0.0.1 - - [25/Nov/2019:08:38:28 +0800] "GET /solr/img/ico/ui-check-box-uncheck.png HTTP/1.1" 200 355
127.0.0.1 - - [25/Nov/2019:08:38:28 +0800] "GET /solr/admin/info/system?_=1574642302803&wt=json HTTP/1.1" 200 2602
127.0.0.1 - - [25/Nov/2019:08:38:31 +0800] "POST /solr/core1/dataimport?_=1574642308248&indent=on&wt=json HTTP/1.1" 200 216
127.0.0.1 - - [25/Nov/2019:08:38:31 +0800] "GET /solr/core1/dataimport?_=1574642308248&command=status&indent=on&wt=json HTTP/1.1" 200 239
127.0.0.1 - - [25/Nov/2019:08:38:31 +0800] "GET /solr/img/ico/hourglass.png HTTP/1.1" 200 716
127.0.0.1 - - [25/Nov/2019:08:38:34 +0800] "POST /solr/core1/dataimport?_=1574642308248&indent=on&wt=json HTTP/1.1" 200 469
127.0.0.1 - - [25/Nov/2019:08:38:34 +0800] "GET /solr/core1/dataimport?_=1574642308248&command=status&indent=on&wt=json HTTP/1.1" 200 464
127.0.0.1 - - [25/Nov/2019:08:38:35 +0800] "GET /solr/partials/query.html HTTP/1.1" 200 16912
127.0.0.1 - - [25/Nov/2019:08:38:35 +0800] "GET /solr/admin/cores?_=1574642302801&indexInfo=false&wt=json HTTP/1.1" 200 336
127.0.0.1 - - [25/Nov/2019:08:38:35 +0800] "GET /solr/img/ico/minus-button.png HTTP/1.1" 200 479
127.0.0.1 - - [25/Nov/2019:08:38:35 +0800] "GET /solr/img/ico/ui-address-bar.png HTTP/1.1" 200 349
127.0.0.1 - - [25/Nov/2019:08:38:35 +0800] "GET /solr/admin/info/system?_=1574642302803&wt=json HTTP/1.1" 200 2603
192.168.0.83 - - [25/Nov/2019:11:29:57 +0800] "GET /solr/admin/cores?action=STATUS&indexInfo=true&wt=javabin&version=2 HTTP/1.1" 200 800
192.168.0.83 - - [25/Nov/2019:11:30:28 +0800] "GET /solr/core1/select?q=search_all_keywords%3A4&sort=time+asc&start=0&rows=8&df=search_all_keywords&hl=true&hl.fl=name&hl.simple.pre=%3Cspan+style%3D%27color%3Ared%27%3E&hl.simple.post=%3C%2Fspan%3E&wt=javabin&version=2 HTTP/1.1" 200 270
192.168.0.83 - - [25/Nov/2019:11:30:39 +0800] "GET /solr/core1/select?q=search_all_keywords%3A7&sort=time+asc&start=0&rows=8&df=search_all_keywords&hl=true&hl.fl=name&hl.simple.pre=%3Cspan+style%3D%27color%3Ared%27%3E&hl.simple.post=%3C%2Fspan%3E&wt=javabin&version=2 HTTP/1.1" 200 270
192.168.0.83 - - [25/Nov/2019:11:30:49 +0800] "GET /solr/core1/select?q=search_all_keywords%3A11&sort=time+asc&start=0&rows=8&df=search_all_keywords&hl=true&hl.fl=name&hl.simple.pre=%3Cspan+style%3D%27color%3Ared%27%3E&hl.simple.post=%3C%2Fspan%3E&wt=javabin&version=2 HTTP/1.1" 200 759
192.168.0.83 - - [25/Nov/2019:11:30:54 +0800] "GET /solr/core1/select?q=search_all_keywords%3A11&sort=time+asc&start=0&rows=8&df=search_all_keywords&hl=true&hl.fl=name&hl.simple.pre=%3Cspan+style%3D%27color%3Ared%27%3E&hl.simple.post=%3C%2Fspan%3E&wt=javabin&version=2 HTTP/1.1" 200 759
192.168.0.83 - - [25/Nov/2019:11:31:08 +0800] "GET /solr/core1/select?q=search_all_keywords%3A1&sort=time+asc&start=0&rows=8&df=search_all_keywords&hl=true&hl.fl=name&hl.simple.pre=%3Cspan+style%3D%27color%3Ared%27%3E&hl.simple.post=%3C%2Fspan%3E&wt=javabin&version=2 HTTP/1.1" 200 270
192.168.0.83 - - [25/Nov/2019:11:31:34 +0800] "GET /solr/core1/select?q=search_all_keywords%3A1&sort=time+asc&start=0&rows=8&df=search_all_keywords&hl=true&hl.fl=name&hl.simple.pre=%3Cspan+style%3D%27color%3Ared%27%3E&hl.simple.post=%3C%2Fspan%3E&wt=javabin&version=2 HTTP/1.1" 200 270
192.168.0.83 - - [25/Nov/2019:11:54:37 +0800] "GET /solr/admin/cores?action=STATUS&indexInfo=true&wt=javabin&version=2 HTTP/1.1" 200 799
192.168.0.83 - - [25/Nov/2019:11:56:11 +0800] "GET /solr/admin/cores?action=STATUS&indexInfo=true&wt=javabin&version=2 HTTP/1.1" 200 800
192.168.0.83 - - [25/Nov/2019:11:57:11 +0800] "GET /solr/admin/cores?action=STATUS&indexInfo=true&wt=javabin&version=2 HTTP/1.1" 200 799
192.168.0.83 - - [25/Nov/2019:12:00:08 +0800] "GET /solr/admin/cores?action=STATUS&indexInfo=true&wt=javabin&version=2 HTTP/1.1" 200 799
192.168.0.83 - - [25/Nov/2019:12:00:28 +0800] "GET /solr/admin/cores?action=STATUS&indexInfo=true&wt=javabin&version=2 HTTP/1.1" 200 799
127.0.0.1 - - [25/Nov/2019:13:41:00 +0800] "GET /solr/index.html HTTP/1.1" 200 13613
127.0.0.1 - - [25/Nov/2019:13:41:00 +0800] "GET /solr/img/favicon.ico?_=6.6.5 HTTP/1.1" 200 3262
127.0.0.1 - - [25/Nov/2019:13:41:00 +0800] "GET /solr/admin/cores?_=1574660460608&indexInfo=false&wt=json HTTP/1.1" 200 337
127.0.0.1 - - [25/Nov/2019:13:41:00 +0800] "GET /solr/admin/info/system?_=1574660460609&wt=json HTTP/1.1" 200 2603
127.0.0.1 - - [25/Nov/2019:13:41:02 +0800] "GET /solr/admin/cores?_=1574660460608&indexInfo=false&wt=json HTTP/1.1" 200 336
127.0.0.1 - - [25/Nov/2019:13:41:02 +0800] "GET /solr/core1/admin/mbeans?_=1574660462915&cat=QUERY&wt=json HTTP/1.1" 200 4357
127.0.0.1 - - [25/Nov/2019:13:41:02 +0800] "GET /solr/admin/cores?_=1574660460608&indexInfo=false&wt=json HTTP/1.1" 200 336
127.0.0.1 - - [25/Nov/2019:13:41:02 +0800] "GET /solr/core1/admin/mbeans?_=1574660462915&cat=QUERY&wt=json HTTP/1.1" 200 4357
127.0.0.1 - - [25/Nov/2019:13:41:02 +0800] "GET /solr/admin/info/system?_=1574660460609&wt=json HTTP/1.1" 200 2602
127.0.0.1 - - [25/Nov/2019:13:41:02 +0800] "GET /solr/core1/dataimport?_=1574660462915&command=show-config&indent=on&wt=json HTTP/1.1" 200 1918
127.0.0.1 - - [25/Nov/2019:13:41:03 +0800] "GET /solr/core1/dataimport?_=1574660462915&command=status&indent=on&wt=json HTTP/1.1" 200 210
127.0.0.1 - - [25/Nov/2019:13:41:03 +0800] "GET /solr/admin/info/system?_=1574660460609&wt=json HTTP/1.1" 200 2603
127.0.0.1 - - [25/Nov/2019:13:41:03 +0800] "POST /solr/core1/dataimport?_=1574660462915&indent=on&wt=json HTTP/1.1" 200 216
127.0.0.1 - - [25/Nov/2019:13:41:03 +0800] "GET /solr/core1/dataimport?_=1574660462915&command=status&indent=on&wt=json HTTP/1.1" 200 239
127.0.0.1 - - [25/Nov/2019:13:41:04 +0800] "POST /solr/core1/dataimport?_=1574660462915&indent=on&wt=json HTTP/1.1" 200 469
127.0.0.1 - - [25/Nov/2019:13:41:04 +0800] "GET /solr/core1/dataimport?_=1574660462915&command=status&indent=on&wt=json HTTP/1.1" 200 464
127.0.0.1 - - [25/Nov/2019:13:45:42 +0800] "GET /solr/admin/cores?action=STATUS&indexInfo=true&wt=javabin&version=2 HTTP/1.1" 200 793
127.0.0.1 - - [25/Nov/2019:13:45:53 +0800] "GET /solr/core1/select?q=*%3A*&sort=time+asc&start=0&rows=8&df=search_all_keywords&hl=true&hl.fl=name&hl.simple.pre=%3Cspan+style%3D%27color%3Ared%27%3E&hl.simple.post=%3C%2Fspan%3E&wt=javabin&version=2 HTTP/1.1" 200 2600
127.0.0.1 - - [25/Nov/2019:13:45:57 +0800] "GET /solr/core1/select?q=*%3A*&sort=time+asc&start=8&rows=8&df=search_all_keywords&hl=true&hl.fl=name&hl.simple.pre=%3Cspan+style%3D%27color%3Ared%27%3E&hl.simple.post=%3C%2Fspan%3E&wt=javabin&version=2 HTTP/1.1" 200 2784
127.0.0.1 - - [25/Nov/2019:13:45:59 +0800] "GET /solr/core1/select?q=*%3A*&sort=time+asc&start=16&rows=8&df=search_all_keywords&hl=true&hl.fl=name&hl.simple.pre=%3Cspan+style%3D%27color%3Ared%27%3E&hl.simple.post=%3C%2Fspan%3E&wt=javabin&version=2 HTTP/1.1" 200 2685
127.0.0.1 - - [25/Nov/2019:13:45:59 +0800] "GET /solr/core1/select?q=*%3A*&sort=time+asc&start=16&rows=8&df=search_all_keywords&hl=true&hl.fl=name&hl.simple.pre=%3Cspan+style%3D%27color%3Ared%27%3E&hl.simple.post=%3C%2Fspan%3E&wt=javabin&version=2 HTTP/1.1" 200 2685
127.0.0.1 - - [25/Nov/2019:13:46:01 +0800] "GET /solr/core1/select?q=*%3A*&sort=time+asc&start=24&rows=8&df=search_all_keywords&hl=true&hl.fl=name&hl.simple.pre=%3Cspan+style%3D%27color%3Ared%27%3E&hl.simple.post=%3C%2Fspan%3E&wt=javabin&version=2 HTTP/1.1" 200 643
127.0.0.1 - - [25/Nov/2019:13:46:01 +0800] "GET /solr/core1/select?q=*%3A*&sort=time+asc&start=24&rows=8&df=search_all_keywords&hl=true&hl.fl=name&hl.simple.pre=%3Cspan+style%3D%27color%3Ared%27%3E&hl.simple.post=%3C%2Fspan%3E&wt=javabin&version=2 HTTP/1.1" 200 643
